Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
2,170329.379,6.33375845,1.127880477,36.3919981,High
1,66143.5637,6.270440085,35.22034627,16.17123494,High
1,28147.778,5.124869168,33.47562674,8.420511774,High
2,179073.188,6.762540086,-74.53390552,38.47656162,High
1,123040.9124,6.5767522,17.65878041,14.98641856,High
2,72526.45175,7.951985067,11.62359913,30.1602536,High
1,59863.71929,6.122347149,-15.64874748,17.6104616,High
1.5,112327.7883,5.512085656,43.71463655,2.513381746,High
2,145577.2958,6.956746305,59.86419323,-33.67493019,High
1,123449.8427,6.75488499,15.53216583,21.51357364,High
1.5,18981.8703,5.183870955,-17.17710888,10.82811416,High
1,6549.169296,5.523124698,114.9629649,23.82364786,High
1,26352.41034,6.241150962,110.5997025,3.034320133,High
1,15897.5755,5.285022361,-23.13581625,6.467111218,High
1,9249.906929,5.004519942,-46.61392877,9.640981653,High
1,826.9061706,3.59398764,97.12369791,6.842467234,High
2,61701.22345,5.402206615,14.52282779,23.78960451,High
1,32603.6685,5.626218092,15.80828276,2.716276828,High
1,29613.51736,4.551679283,-75.82918254,4.549254031,High
1,149.6470228,4.914386779,-15.23124974,-1.370890163,High
1.5,73339.07265,6.18870298,-50.81247044,15.7101232,High
1,388445.1133,6.786782034,-38.65854721,-22.6570072,High
1.5,1177266.188,7.816158796,8.454026417,13.17422655,High
1,3210.58083,5.106813026,-52.56526061,-3.068160584,High
1,1432.108568,4.299998875,63.54370324,37.62189681,High
1,370587.0885,6.670935031,-73.81341392,0.958368471,High
1,56231.17514,6.041131607,58.19474108,11.85860582,High
2,73275.77068,6.682883931,10.30582338,46.02015267,High
1.5,228025.025,6.506572293,69.34972331,7.958580442,High
1,11338.19513,5.713466889,50.64701854,29.16781655,High
1,40924.99221,5.121288673,74.63235644,19.00637795,High
1,19525.20493,5.196725422,40.78306357,6.379320298,High
1,7026.279798,5.120487584,-5.141096518,9.280264295,High
1,1353.955235,3.238927351,2.752883193,52.54660567,High
1.5,2788.752115,5.458800046,-43.75120946,20.53138191,High
1.5,349.1364365,3.4822074,24.65256166,39.34744432,High
1,1664.223373,4.7,21.68224819,4.72932873,High
1,2519.397425,4.82187481,19.72148345,11.53373402,High
1,16714.7439,5.860745847,14.92170383,12.60791607,High
1,6642.796421,5.157750551,100.8184182,17.64331372,High
1,15468.79162,4.943118905,6.758401619,22.33670447,High
1,235803.8485,6.780287401,15.33663983,17.16818541,High
1.5,4709.688491,6.574748582,-19.19082854,28.944243,High
1,6984.013174,5.262151274,3.971755326,8.770056822,High
1.5,123297.8055,6.578779677,-27.62233802,17.2450568,High
1,385661.769,6.557964193,25.85724128,-3.267423471,High
1,125163.3394,5.866146292,8.773102503,28.81080539,High
1,3047.174803,5.337434921,65.14822302,14.89773794,High
1.5,3184.249984,5.44271388,89.62296967,40.92640479,High
1.5,18614.43524,5.877257597,32.82205472,-2.90871229,High
1,6830.372517,4.411917419,67.98182794,5.87483551,High
1.5,122725.8163,6.560435932,26.56411729,23.62911609,High
1.5,33145.40146,5.770892319,61.37355071,-4.059728491,High
2,122463.6077,6.357020411,-15.3672938,21.80577054,High
1.5,1643.965183,4.8814181,-59.5935727,12.28367519,High
1.5,32723.79791,6.199826372,52.4311875,2.021176544,High
1,81870.70286,6.412148017,13.3896493,3.63929303,High
1.5,16495.44944,4.979083148,-12.52475519,36.90269445,High
1,123744.2123,6.850989972,14.00089311,25.89336602,High
1,66474.58082,6.207770474,47.07682238,11.62244901,High
2,1823.399745,4.660688185,-75.22815088,45.15270584,High
1.5,13479.34276,5.893353529,43.1643205,1.266928626,High
1,33588.99855,5.435805144,120.9325989,17.31573979,High
1.5,18975.76521,5.179558688,-14.75977295,10.17074577,High
1,1727.014349,5.8,95.42064123,24.11594868,High
1,55818.62598,5.441647142,82.73444526,19.5320857,High
1,139.2100798,4.487545439,37.35870626,9.540300961,High
1,11993.87777,5.428682714,36.86394822,10.6777472,High
1,124045.1181,6.783738646,13.86597715,26.20643683,High
1,412526.2687,6.8,-19.96769263,1.017362793,High
1,178740.2244,6.049633134,73.22218902,6.972260156,High
1,19107.49036,6.957688642,7.430286484,14.70923231,High
1,244756.1151,7.242613415,15.05333789,-1.509439055,High
1,92802.97918,5.883009212,21.3560597,22.80319354,High
1,1739.703886,5.370753082,63.64362247,8.812413168,High
1.5,1651.906122,4.7,-83.16821557,9.75292563,High
1,1777.076643,4.912062694,17.89337129,18.19300795,High
2,566.7442084,6.736696697,150.1955912,-29.10927802,High
1,245195.3778,7.170597695,-59.19363685,-23.56378755,High
1,28253.72853,5.082373655,20.25750662,16.14736291,High
1,3231.676008,4.32233222,86.32186579,26.26895336,High
1.5,113.3539406,4.357778155,32.39061491,-2.576367826,High
1,6242.149652,5.681014963,41.38039435,18.87384321,High
2,7112.149511,5.736180779,-112.8781284,37.47265822,High
1,48827.99427,4.737820377,166.9988035,-35.02047227,High
1,28513.83677,5.005299226,1.290063462,13.66262988,High
1,226592.8133,7.059322496,51.28439114,4.871673025,High
1,594.6197589,5.461406235,123.4549976,36.21423598,High
1,3156.694469,5.096135512,84.20532034,20.65178629,High
1.5,113185.2283,5.614249972,40.47021718,7.412401661,High
1,336.6875,3.726029732,71.97630283,32.9862533,High
1.5,5317.425204,6.096287662,77.47726016,11.57249541,High
2,1272.561685,3.801661023,-72.62622436,38.00309619,High
1.5,367.5325019,3.258139717,-45.8975217,35.72884151,High
1.5,32667.31679,6.588455867,68.01243786,25.25195846,High
1,47142.47315,5.179019974,67.47678009,-16.24427168,High
1.5,16500.30118,5.296936733,-80.60538062,35.6586227,High
2,558.9028403,6.486375579,118.6749256,-26.6258397,High
1.5,279.4481697,4.023572105,-105.2064662,19.61786804,High
1,26372.3179,5.25547318,143.3839914,-6.485807319,High
1,7191.61751,4.307675806,-60.08323887,18.50821057,High
1,73129.99048,5.608793632,-77.48208716,21.46503367,High
1,1637.753919,5.236347467,-1.401083998,5.620658953,High
1.5,32415.17645,6.098547324,66.19962802,28.88511289,High
1,3152.147402,5.217842238,106.7230631,25.95118881,High
1,18594.20815,5.355177962,-24.9540796,19.28310113,High
1,16295.13674,5.9908101,-72.90109985,-2.838636483,High
1,20.68257293,2.036007567,40.69105442,-5.743624603,High
2,172793.5078,6.699388518,-87.03095928,30.54607198,High
1,22003.94052,5.046875323,107.1900435,34.88627774,High
1,1419.158399,5.609842419,47.45863537,37.22520304,High
1.5,32962.55489,5.717311826,37.96270083,0.838899993,High
1,7125.304985,4.700640275,-36.60781267,13.85645722,High
1,123644.9923,6.818596885,14.51702296,24.41711585,High
1,123604.5423,6.805390877,14.72743869,23.81527844,High
1.5,3255.585207,5.493147129,134.4934632,36.895368,High
1,67042.24522,5.842154396,16.37639839,27.18458257,High
1,68635.13911,5.819393134,103.4930389,-14.80160449,High
1,49763.91979,5.12967593,164.5884815,-24.24353504,High
2,59041.62381,5.820248595,13.48398443,22.57744447,High
2,169859.1723,6.306527483,1.754737339,35.43271467,High
1,124789.4569,6.045307112,69.61394543,21.6529437,High
1,68030.42813,5.752491013,71.03146274,4.78793357,High
1,67809.04232,5.538782858,6.407938766,-2.857953076,High
1,34354.71282,5.450914463,-66.17175057,20.68450343,High
1,7116.774605,4.328060081,-42.68403699,19.2648341,High
2,12507.04557,5.680074576,-22.00262557,17.57394859,High
1,11351.18561,5.517153556,44.30471138,28.80420369,High
1.5,26702.60316,6.68502924,0.074916701,7.545122754,High
1,6215.439437,5.783396537,31.06553046,20.88291323,High
1,1211.441438,4.811461001,6.45760871,6.243364265,High
1,28166.90529,5.032249104,28.41191899,17.80287659,High
1,46712.31726,4.97753426,135.418669,35.20139844,High
1,34655.09434,5.339933258,-86.94558428,27.65214967,High
1,1714.404866,5.554196278,100.1083303,17.09532991,High
1,267905.9467,6.906533799,-59.58823633,-29.33041489,High
1.5,234852.0329,6.380891901,31.59904051,-2.021092023,High
1.5,32988.17982,5.4,38.89007373,-31.71336945,High
2,170738.3868,6.600257814,2.60664353,34.08497457,High
2,755.6403358,3.592348138,-22.17492305,-16.02059184,High
1.5,176368.3171,6.210005502,47.39609953,20.60061673,High
1.5,77544.74173,7.109703668,16.26108731,2.05390748,High
1,3288.722566,5.099134128,26.18597547,-9.185725499,High
1,12042.80885,5.456667548,17.14298762,34.37616967,High
1,9234.048861,4.846934498,-52.9289098,8.156827615,High
2,22787.21768,5.429808663,25.78785439,-13.29121697,High
1,1383.494897,3.223179779,35.2165123,48.45433948,High
1,4450.693926,5.944005049,63.67160584,24.5757259,High
1,12122.06733,5.133672573,-6.088876855,23.41258324,High
1.5,53585.2482,6.377741464,119.1629471,20.29641903,High
1.5,114827.4402,5.781917639,5.335048069,-9.425971575,High
2,1287.917179,4.835301016,-16.55722931,21.17040813,High
1,1219.583242,4.998610524,17.60150799,4.308536337,High
1,34597.45118,5.313521731,-93.82499463,31.48660152,High
1.5,126973.4894,6.197363186,-6.779196304,2.236029764,High
1,418225.0696,6.8,-12.07100077,7.788444349,High
2,555.0570151,6.254659824,134.7862631,-23.12081959,High
2,18615.15448,5.431747353,-82.43515191,14.66258055,High
1,16532.36417,4.735508826,73.01652093,33.22670274,High
1.5,131264.7558,6.279601497,-45.97423483,-18.51492588,High
1,177470.2596,6.074366432,77.12028356,6.122907724,High
1.5,18491.35797,5.604233612,38.80191872,-6.900054452,High
1,3286.977432,5.050021532,29.17185759,-7.363611353,High
1.5,172367.6043,6.693368199,-87.16544118,30.10373504,High
2,71961.26287,7.339969478,46.68963498,23.00023806,High
1,539405.1267,7.103239492,10.88542334,12.58159568,High
2,12641.1444,5.481610467,-32.20319687,20.44678778,High
1.5,5236.498764,5.463283126,-3.096134526,13.15519123,High
1.5,1221.985519,5.253158695,-3.244226851,-14.18505663,High
1,66406.07997,6.333152772,-4.823915336,28.05058671,High
1,26776.75914,6.1968747,37.41286692,38.90227498,High
1,384925.1634,6.658478049,89.42125401,29.78103451,High
1.5,3288.87181,5.653471776,132.320904,37.39303174,High
1,1184.214095,4.771885225,-26.20918836,-17.84445254,High
1,32714.6456,5.478989281,-65.87465072,20.27394298,High
1,31940.99566,5.148454278,76.19122019,28.45445201,High
1,1728.636745,3.535278733,95.59304689,4.075068727,High
1,16321.96443,5.754831856,-3.018331607,-0.93690238,High
2,3192.700708,5.724170119,48.39747633,45.23915873,High
1.5,156999.0498,6.689450089,0.749324783,4.05461581,High
1.5,581.9687567,5.839511162,133.8343778,18.31891696,High
1.5,7533.596034,5.503439055,-47.35052968,9.964312368,High
1,46579.93337,5.624130039,67.69862132,11.72414908,High
1,153.8624874,4.029766615,58.25273458,22.16876732,High
2,17405.17312,7.1,-40.8895396,-0.861452666,High
1,65809.3395,6.605053961,0.922383279,23.40644231,High
1,120325.9264,6.00472893,-2.381233904,2.955090077,High
1,19743.89271,5.753499662,32.73061943,4.882477773,High
1.5,83.85882336,3.526133302,78.20429596,23.16041525,High
1.5,13707.01452,4.932360211,43.5033582,7.138505995,High
1.5,162970.7264,6.679789786,-28.76109795,17.04991106,High
1,36599.65399,5.348629214,-49.25562463,16.80620059,High
1,35221.57905,5.542363095,-4.72838315,33.70703852,High
1.5,7438.166073,5.891596335,-73.17881366,3.793596943,High
1,237932.3344,6.703760778,-4.171505477,-10.25951114,High
1,11357.5603,5.228624407,88.57376403,26.8408726,High
1,13759.72761,5.41422581,5.507064502,1.482118837,High
2,564.5332708,6.747318216,145.8613292,-31.47641581,High
1.5,5238.722074,5.377241717,-9.710860387,15.80748076,High
1,16342.05529,5.670737119,-57.73743517,-22.2076511,High
2,382495.8025,7.708149806,-62.63790573,-16.19769613,High
1,3010.246831,5.352835051,57.53783304,13.13941579,High
1,32023.99309,5.236568797,55.75546482,32.51809159,High
1,466.375239,4.060931602,93.37978253,25.54328798,High
1,45904.30503,5.785372176,16.43303402,-6.533965955,High
2,143647.069,6.6,-35.59417133,-15.8525956,High
1.5,383161.7296,7.182065532,4.367100143,-0.352019449,High
1,145074.6015,6.120685068,-8.267116954,14.21354892,High
1.5,3787.77476,5.941111709,101.1479264,14.98540963,High
1,6855.60272,4.420308061,18.48614856,21.60539954,High
2,73373.78546,6.924501604,19.68449961,42.03266377,High
1,50.80104334,2.634324376,64.85555461,12.67858984,High
1,89.97678415,3.510934154,90.77484195,32.56628599,High
1.5,1249.353442,4.182138344,-67.24626563,12.46948895,High
1,3141.968833,5.243048327,50.80509397,16.37418703,High
2,70787.43992,7.254718601,-32.86320863,21.2674115,High
2,18716.65236,5.324957979,-55.04599414,6.96818528,High
1,2445.608578,4.634783413,21.88463418,5.801768127,High
1.5,467.324351,4.740357331,106.4564264,-2.943480676,High
1,575.1600085,5.337293364,90.49150693,31.23585003,High
1,32076.79718,5.161278569,93.53811627,6.13984768,High
1,8730.011375,5.982168677,19.04460746,-9.615584718,High
1,387793.4802,6.424685703,83.46626179,20.17804767,High
2,168091.2359,6.708075365,8.312348326,25.30611018,High
1,56153.57938,6.588214059,103.022402,30.93036152,High
1,5499.091904,6.352794978,65.59219916,14.93625872,High
1.5,179195.2251,6.341199798,11.82663208,19.00463326,High
1,34702.25559,5.361542078,-81.31713495,24.51495958,High
1,66202.86693,6.259212537,37.34448825,15.35629911,High
1,386674.8208,6.764884705,-43.74021448,-25.6889681,High
1,16511.31776,4.820280622,69.86121778,26.72215067,High
1,26175.82437,5.666269748,80.91816595,39.6800809,High
2,8575.396188,5.564605853,-2.132783699,41.064408,High
2,59064.43402,5.82832844,13.04145132,22.84800615,High
1.5,1332.036095,3.579749731,-36.05915997,48.28313071,High
1,532821.0674,7.087119674,29.92278875,13.16697059,High
1.5,17806.86082,7.079206796,34.340955,0.769341986,High
1.5,3261.541199,5.510372708,17.01364019,6.002100447,High
1,34188.44097,5.466224694,89.02861308,25.03592183,High
1,3766.564208,6.20067211,22.05284043,42.1333936,High
2,1826.497116,4.647072943,-98.15145141,49.67518853,High
1,1360.942267,3.152358407,18.90819842,53.18746124,High
1.5,7402.836584,5.653946071,-72.64567434,5.899598239,High
1,5170.610281,5.874788423,41.75167743,1.011288515,High
1,1393.569477,3.283407425,43.35391473,45.60373488,High
2,145798.4627,6.430622808,-5.238226396,-29.22280041,High
2,68250.34958,5.898908161,-55.25114284,19.86923519,High
1.5,85867.49588,6.36790666,-34.85092257,-20.4045751,High
1,45740.02407,6.024914444,23.69897907,-3.442669578,High
1,6852.592197,4.4,18.88195789,21.88290697,High
1,3171.013258,5.072015746,75.68786223,26.93260714,High
1.5,16423.4967,5.343610605,-74.10036884,19.39289686,High
1,401724.0276,6.536074279,87.4251568,38.61425178,High
1.5,550090.1995,6.809844183,7.400814505,31.80096106,High
2,23455.07419,5.353783829,53.45505293,-4.117897794,High
1.5,32684.58801,6.476862861,64.36476512,18.01435453,High
1,16334.59236,5.656191514,11.24312837,-5.613529728,High
1,77528.60009,6.8,4.990844464,31.29705017,High
1,4476.281423,5.848062178,91.20300143,28.671074,High
1,55632.63957,5.46768766,51.49124936,6.877994587,High
1.5,436.270281,2.799988348,-17.49143632,42.57813459,High
1,6317.394924,5.392596117,70.43836876,13.21409764,High
1,6576.513483,5.360933616,92.78228347,24.47978781,High
1,156.3246297,4.858040421,-25.21509192,0.289354156,High
1,71625.33785,5.6,73.430984,17.7696764,High
1.5,114958.4632,5.593779407,45.17630116,11.03314688,High
1.5,7081.829018,4.358931737,-83.30201484,32.06901688,High
1,15668.67326,5.067752222,-5.785790776,23.42876632,High
2,22847.7305,5.416407284,29.88543519,-15.84467501,High
1,125031.2766,5.870879485,43.96234183,30.79110675,High
1,19762.7269,5.978547343,42.51935279,5.07007042,High
1,136.8122434,4.61458313,33.27210224,6.142639808,High
1,11915.00528,5.3,24.77748419,34.91187362,High
1,1739.388914,3.827797899,78.43633814,7.22290299,High
2,179526.2537,6.553324521,-32.84073615,27.75859635,High
1,7227.23229,4.35497764,-66.87906636,17.72289009,High
2,5357.293159,5.530955929,42.30069705,33.6548531,High
2,1303.908068,3.991502127,-60.87027942,37.66326028,High
1,11900.20886,5.3,35.18360728,21.42376687,High
1.5,1236.727027,5.402240781,9.578458843,-9.516464658,High
1,66561.88375,6.247578745,-3.866432293,13.48683814,High
1,159.028862,3.81022684,64.20681937,31.48525419,High
1,92052.19878,5.996435247,1.218113374,-1.71618389,High
1,63647.00279,5.437562053,54.49294407,40.03101532,High
1,29052.29229,5.759573638,47.22911021,-13.91577382,High
1,13816.57161,5.812868854,37.24400336,-9.903494116,High
1,1683.491565,4.394257691,61.75231363,2.421239477,High
1.5,230034.9585,6.385779753,62.37191575,5.845118666,High
1,16361.70125,5.710946887,-27.13422602,32.20473084,High
1.5,145410.1295,6.153832314,1.798143703,7.281332802,High
1,3158.168249,5.059589484,-54.99103422,7.361893683,High
1,6205.917644,6.043322556,7.742278142,22.10701621,High
1,11940.25497,5.263701078,32.06415209,14.22626441,High
2,72925.26446,8.014883907,13.12561587,16.74851795,High
1,56768.55556,5.722314259,55.03540226,34.5806373,High
2,121884.1186,6.420600942,19.47466026,46.13561783,High
1,56616.48062,6.976860842,77.80613963,27.45140751,High
1,48774.20426,4.754844017,168.3432401,-23.47237199,High
1,6443.746724,4.191787049,86.15340619,22.11689728,High
1.5,1261.518046,5.285655916,28.20880888,-2.499774928,High
1.5,124335.101,5.935696264,-21.57371093,23.13181916,High
1,55093.80925,5.543811805,20.64786,18.76300482,High
1.5,68229.42307,5.756913173,-38.98131515,5.470585175,High
1,1728.277517,3.685323147,95.06414391,3.797855923,High
1,32678.38682,5.773393803,-48.94748635,34.35694268,High
1,6937.358943,5.01475164,28.33458236,6.531999736,High
1,466.9090273,2.738234735,9.875541765,39.58154053,High
2,1291.749775,3.85019546,-72.57799326,41.09953261,High
1.5,351781.5336,6.993206213,73.46119175,-14.41152389,High
1,158.6554207,3.711952818,65.76528156,32.90039355,High
1,73017.57882,5.971199563,-65.35989961,22.21242131,High
2,73072.95361,7.129488669,17.49281592,43.37330573,High
1,3276.433166,5.255991466,-1.183830097,-13.54675254,High
1,19684.35678,5.652258278,37.440404,4.234654694,High
1,125577.5959,5.778009626,8.0773901,32.18586448,High
1,3257.161684,5.236508096,53.92532837,-0.030740066,High
1,19527.47866,4.86632337,-24.23379133,9.292298556,High
1.5,32315.81256,5.900811044,64.83156133,30.3686152,High
1,16626.45489,5.787435026,39.83337751,-1.559333532,High
1,1650.44623,5.108456327,45.56964906,1.314487874,High
1,392.9194552,3.164014117,56.72458649,22.5230521,High
1,15458.43368,4.962412809,6.377347024,15.9881709,High
1,6389.879882,5.785031664,19.63918383,13.42567203,High
1,19128.99134,6.850552483,-6.48009129,17.72451061,High
1,15023.15406,5.168650016,31.64792892,33.92160312,High
1,1634.319856,5.461909402,36.24538458,0.746923152,High
2,4711.157675,6.847767623,-11.532124,30.33214383,High
1,56663.27141,6.590858851,70.79998293,29.64494654,High
1,1685.236912,4.824087427,55.51917375,2.643114458,High
1,66951.73281,5.624778494,8.343072362,30.42516611,High
1,3442.453114,5.816275089,38.77577471,46.11890602,High
2,600.5042041,6.236744814,126.9533839,-11.16343357,High
1,1210.970803,4.943402582,6.933539392,-1.085748834,High
1,7713.621549,4.771192974,1.373687792,21.60516627,High
1.5,1900.37751,5.234536816,-22.92031444,20.11453472,High
1,27469.86524,5.248395546,113.373723,-27.06750478,High
1,56659.34877,6.623218807,71.38733461,29.46105416,High
1,32634.6656,5.852314736,27.85320625,7.555259934,High
1,67688.01788,5.525391371,14.19666361,0.012914345,High
1.5,19776.49392,6.897369844,100.2258468,21.19674526,High
2,18650.00524,5.410726958,-83.04883182,11.53937771,High
1.5,62600.74966,5.471746499,63.30151002,37.76002817,High
1,227576.3429,6.937737858,6.280823045,14.51396537,High
1.5,19756.8102,6.752925446,96.07753698,22.92443399,High
2,12988.25057,5.823320572,18.06000464,9.9296195,High
1,394817.9735,6.716827859,73.98098571,22.04301599,High
1,67006.18389,5.634576877,8.853553426,30.36169464,High
1,142270.3542,6.596199405,-10.45847939,4.818413611,High
1,38731.97228,6.535125891,64.64897258,22.71574733,High
1,11553.03185,4.967769601,44.71798453,26.06135149,High
1.5,73211.18442,6.213336366,-27.93510855,35.41068631,High
1,1389.365418,3.258274807,39.95822789,46.79327424,High
1,34225.94422,5.622628837,14.80938431,9.392512069,High
1,177.7003508,4.845838085,10.24678081,15.7695878,High
2,1303.724304,4.206787112,-54.16942183,36.69783088,High
2,23044.43005,5.225633293,24.95999859,-8.068465017,High
2,1761.085137,6.462978209,-18.86812479,36.84980942,High
1.5,235453.7949,6.377260752,61.84715753,6.5799696,High
2,7739.840556,5.867101298,-44.69956594,19.51651636,High
2,33579.76255,5.887916916,106.1918175,11.42826924,High
2,13802.75603,6.246630887,40.27142677,24.1769581,High
1,159550.6154,6.536216133,-78.85006898,16.12859893,High
1,67174.39586,5.85701692,5.717354047,4.174119733,High
1,11894.71886,5.243704767,19.40655242,39.61434849,High
1,11902.80172,5.3,33.36008256,23.7873653,High
1.5,15829.26936,5.543190181,11.59205219,18.61212408,High
1,157412.738,6.323598351,11.51531105,23.8417782,High
1,686.2040971,5.015433352,75.32919566,36.04887784,High
1.5,60038.67599,5.739581284,10.35411165,24.63786346,High
1.5,21488.32025,5.731375978,123.185481,26.1256891,High
2,72613.33963,7.821217041,12.55674108,32.2609859,High
1,102.6558004,3.898066862,79.37701785,27.84539147,High
1,27631.54554,4.723176712,78.69274293,28.01091955,High
2,150814.0452,7.001727546,8.676325788,-13.35771488,High
1,117501.2707,6.042853708,-29.98801661,-19.31014784,High
1.5,4520.013207,5.757248719,-39.66263251,14.4450354,High
1,25544.11866,5.408881106,119.7294101,33.4146455,High
1,427787.5548,7.195713881,85.09572191,56.67247643,High
1.5,24230.03567,5.291148533,88.37360456,12.88407772,High
1,138.8920693,6.0733567,16.47643833,-30.58025819,High
1.5,3581.927741,6.304691045,12.78454803,51.8663441,High
1,125029.7189,5.871438467,44.25969241,30.77572048,High
1.5,59169.6295,5.865590838,11.00058979,24.09577481,High
1.5,131537.5131,6.112326302,6.970666019,8.371004628,High
1,26432.44694,5.411867023,91.58365878,3.056847973,High
1,3276.776032,5.3,22.34079227,-12.33775479,High
1,391697.5464,6.651656238,19.94558883,4.615472474,High
1.5,54297.58349,6.338363243,62.35408109,27.04048203,High
2,64.29963313,3.807557392,17.18775717,-20.37738576,High
2,8348.940724,5.779287449,14.49776636,51.38279712,High
2,81.47903361,3.949962047,24.1682848,-13.32640044,High
1,7235.668648,4.417382508,-67.15610497,17.15487708,High
1,5534.428103,6.397887749,69.09772627,17.2785802,High
1.5,1680.037274,4.942780178,-84.04851011,9.266305816,High
1,28390.31726,5.764233046,70.64363906,-2.075252159,High
2,1285.282642,4.940053979,-10.28849195,18.58248841,High
1,151.3589304,3.843897726,58.06384748,26.75485214,High
1,16525.14526,4.79785632,43.88100752,36.2848922,High
1.5,26541.74026,6.484303983,8.201189428,12.97242558,High
1,1730.360775,4.097129906,89.29100072,4.025456674,High
1,79.48654687,3.256909321,41.79343735,2.031912156,High
1.5,3269.055901,5.558028617,133.6142542,37.09676663,High
2,8204.434913,5.492023351,14.07567964,44.79216874,High
1.5,32470.9808,6.203382932,82.85726116,20.82859895,High
1,1757.921811,5.046137577,43.93956259,11.87986861,High
2,5399.813067,5.17379454,-25.18562072,38.01321242,High
1.5,389.527739,3.021184965,-7.403131922,35.99812564,High
2,6985.672578,4.403838993,-94.47656791,41.57109006,High
1.5,128484.4548,6.269421316,-24.87025446,-7.145482355,High
1,812.5250423,3.48413828,82.74136949,3.035449983,High
1.5,5236.002853,5.48247474,-1.62071394,12.56359565,High
1.5,165670.3781,6.750740564,13.06403169,18.0013925,High
1,15095.1931,5.202121053,29.85562184,32.5534611,High
1.5,744.1067427,3.532521943,-31.5790177,-16.13506926,High
1,32118.16537,5.5074889,62.11030588,33.31948649,High
1,427659.0319,7.199909185,85.80729893,56.91757681,High
2,146523.0109,6.325499539,43.7227655,-20.05034606,High
1,1673.333493,4.871732648,60.22694056,5.694541215,High
1,55437.78782,5.277312331,62.75800886,3.370748374,High
1.5,113142.3357,5.617470217,27.59638961,-3.196754899,High
1,1664.499073,4.772218146,-77.96081006,4.345733322,High
1,16535.64114,4.733802375,63.81741368,36.0665323,High
1,7667.506969,4.958762055,-11.10730308,18.62329404,High
1,159196.6661,6.521357612,-84.0338059,16.03325179,High
1,26479.96634,6.097249851,116.1273554,-3.835025555,High
2,68990.18781,5.952343731,-64.45141509,14.96921727,High
1.5,168148.1197,6.207435692,4.03583036,31.94194209,High
1.5,18794.98918,5.204649572,-9.649381223,2.194800846,High
1.5,6935.813292,4.4,-52.32258273,34.30275097,High
1,38739.40067,5.930137126,31.01747431,10.19554375,High
2,8419.070519,5.940640943,21.54213261,33.79717133,High
1,19421.61612,5.333637841,-1.079303988,38.60476385,High
2,7108.739014,5.750173677,-109.0218248,36.72413093,High
1,3252.77062,4.105669697,87.22987596,27.92707885,High
1,34220.25277,5.562909844,-37.62467198,18.61087536,High
1,221308.694,7.016149157,98.77548232,17.16972224,High
2,12756.34141,5.786074803,1.583744108,16.89242043,High
1,3251.067969,4.170124123,84.42552862,28.6640243,High
1,11489.93769,5.408189105,26.06762395,28.0589274,High
1,236981.8522,7.101200892,-34.50078484,-8.818977038,High
1.5,18036.43767,6.588133325,35.8773602,-1.874063948,High
1.5,354.4181958,3.400234934,12.47855747,40.48560469,High
1,6229.301717,6.064882645,6.995472224,20.60089305,High
1.5,12208.17864,5.692884744,24.85099233,8.657361252,High
1,2453.925781,4.6,12.76713601,-5.700857197,High
2,52800.93793,6.77848562,122.6022297,23.28745761,High
1,6394.256456,5.090089305,99.81876796,7.622479664,High
1,3274.135172,5.433172216,15.89818316,-2.306139274,High
2,122143.7844,6.30785328,-24.32251742,28.87458567,High
1,19630.44952,4.812275405,1.534853777,12.53450263,High
1.5,16914.64301,5.940243018,0.789360229,16.60299215,High
1.5,9775.627876,5.510483244,35.96449419,0.965428785,High
1,139962.704,7.052741617,0.095977585,-5.331654942,High
2,419.3539726,3.322628304,-65.80181565,37.7376406,High
1.5,59136.45429,5.853839498,11.6442107,23.70226943,High
1,19630.01266,4.808650797,1.414720429,12.5639702,High
1,386565.0183,6.414246939,81.57268053,17.50183055,High
1,33588.33765,5.468156826,119.8777954,16.89445111,High
1,1699.680242,4.087256006,81.26715745,2.807420813,High
1,6933.150168,4.988978373,30.14360802,6.460472045,High
2,31481.04338,7.086733702,131.456444,63.75889043,High
1,67029.4712,5.822784775,20.59069633,4.802339233,High
2,1323.518115,3.712196463,-51.1418792,46.62630488,High
1,6876.422465,4.563017657,16.83579137,19.28851559,High
1,239448.3877,6.862669391,-21.77694305,-14.31427099,High
1,54052.52268,5.517247631,105.4347261,8.208439388,High
2,144384.9786,6.599820618,-71.8441851,-36.9111489,High
1,11753.66395,4.953909575,17.5160445,30.43508579,High
1,1682.690161,4.410601743,61.09600053,2.397951518,High
1,11840.27568,5.183216319,36.59483444,14.9079659,High
1,59247.52024,5.893181338,9.489458116,25.01967029,High
2,12583.51753,6.062575146,4.841796894,5.711295536,High
2,8530.175634,6.022225215,18.9575041,48.63973444,High
2,73020.8501,7.207905502,16.93324461,42.11357293,High
1.5,2661.397833,5.291302609,-49.95108333,24.26948698,High
1,129070.3925,5.663806816,31.17907491,19.71782725,High
1,402504.3135,6.762047538,73.93593966,26.53786849,High
1,3277.660434,4.251521602,80.34165136,26.7886394,High
1,356404.6337,6.698591394,108.1887364,2.876120018,High
1,8834.860133,5.771750479,5.526211462,-7.804620502,High
2,121888.7369,6.421360141,19.46841964,46.00154866,High
1,67639.29919,5.560576257,12.99155185,-2.89433457,High
1,122902.1561,6.587954611,18.0990131,16.58213138,High
2,72001.36625,7.426109278,43.00019444,23.31831922,High
1,4745.948689,4.84038676,27.50694449,30.54523638,High
